user_id,date,department,role,tool_used,prompt_category,prompts_used,task_type,tasks_completed,time_spent_minutes,estimated_time_saved_minutes,manual_time_estimate_minutes,cost_per_hour,ai_tool_cost,accuracy_score,task_complexity,output_quality_score,revision_count,error_rate,ai_adoption_level,automation_level,training_hours,experience_with_ai_months,data_sensitivity,security_review_required,compliance_flag,team,location,employment_type,salary_band,ai_generated_content_percent,cluster,user_segment
3733,2024-02-26,Customer Support,Product Manager,Gemini,Customer Support,27,Email Writing,3,95,7,32,71,1.28,0.91,High,6,4,0.12,High,Fully Automated,32,3,Internal,Yes,No,Backend,Germany,Full-time,Medium,21,0,Low AI Users
4767,2025-06-11,Operations,Developer,Gemini,Brainstorming,16,Data Analysis,5,5,119,87,59,3.55,0.99,Medium,7,2,0.15,High,Semi-Automated,4,8,Public,Yes,Yes,HR Ops,Canada,Full-time,High,13,2,High AI Users
2288,2024-02-28,Marketing,Product Manager,Gemini,Reporting,14,Debugging,5,8,13,292,27,0.68,0.87,Medium,6,0,0.26,Low,Manual,22,34,Confidential,Yes,Yes,Finance Ops,UK,Full-time,Low,50,2,High AI Users
3006,2024-06-14,Sales,Data Scientist,Claude,Content Writing,18,Data Analysis,2,77,194,198,89,1.94,0.66,Low,5,0,0.16,High,Semi-Automated,15,14,Confidential,No,Yes,Frontend,USA,Contract,Low,56,1,Moderate Users
4829,2025-06-29,HR,Sales Executive,Claude,Brainstorming,29,Report Generation,3,66,104,223,20,4.03,0.98,High,7,1,0.23,Medium,Manual,17,25,Internal,No,Yes,Support,Australia,Contract,Medium,15,0,Low AI Users
4107,2024-02-15,Engineering,Analyst,ChatGPT,Data Analysis,34,Documentation,3,48,138,86,78,4.93,0.61,Low,7,1,0.16,High,Fully Automated,11,35,Internal,Yes,No,Data,India,Intern,Medium,17,1,Moderate Users
1372,2024-02-16,Engineering,Analyst,Perplexity,Email Drafting,33,Email Writing,8,116,137,62,50,3.07,0.87,High,7,1,0.07,Low,Fully Automated,32,1,Confidential,No,Yes,Finance Ops,USA,Full-time,Low,95,0,Low AI Users
2511,2025-01-24,HR,HR Specialist,Perplexity,Customer Support,34,Documentation,5,23,52,117,21,0.93,0.73,Medium,9,4,0.19,Low,Manual,4,7,Internal,No,Yes,Data,Canada,Intern,High,23,2,High AI Users
4330,2024-09-08,IT,Support Agent,Claude,Reporting,5,Research,6,114,190,291,96,1.95,0.94,Medium,8,4,0.04,High,Fully Automated,17,11,Confidential,No,No,HR Ops,Canada,Intern,Low,32,0,Low AI Users
4041,2024-06-14,Sales,HR Specialist,Claude,Coding,30,Documentation,8,12,211,185,56,2.21,0.9,Low,7,1,0.19,High,Manual,28,29,Confidential,No,Yes,Data,USA,Intern,High,64,2,High AI Users
1530,2025-01-02,Product,Finance Analyst,Perplexity,Documentation,38,Coding,4,107,13,159,66,0.89,0.85,High,5,2,0.18,Medium,Manual,31,32,Public,Yes,Yes,Sales Ops,UK,Full-time,High,84,0,Low AI Users
1923,2025-01-13,Engineering,Recruiter,Copilot,Brainstorming,28,Testing,4,95,159,162,41,2.96,0.9,High,8,4,0.07,High,Semi-Automated,12,15,Public,Yes,No,Backend,USA,Intern,Low,29,0,Low AI Users
1022,2024-11-12,Product,Developer,Perplexity,Content Writing,15,Research,1,8,135,197,21,2.68,0.65,Low,6,4,0.09,Medium,Semi-Automated,38,3,Internal,Yes,No,Finance Ops,India,Intern,Low,49,2,High AI Users
3151,2024-05-11,Marketing,Manager,ChatGPT,Research,7,Report Generation,9,35,71,256,85,3.14,0.81,High,6,2,0.25,High,Manual,26,15,Public,Yes,No,Frontend,UK,Full-time,Low,37,2,High AI Users
1240,2025-01-23,HR,Analyst,Gemini,Research,8,Debugging,8,108,13,216,22,3.02,0.52,Low,8,2,0.17,Low,Fully Automated,30,2,Confidential,No,No,Marketing Ops,USA,Contract,Medium,19,1,Moderate Users
2004,2025-08-04,Engineering,Data Scientist,Gemini,Brainstorming,34,Research,2,50,191,92,62,4.7,0.55,Medium,8,0,0.03,High,Fully Automated,17,1,Confidential,Yes,No,HR Ops,UK,Full-time,High,77,1,Moderate Users
3950,2025-07-25,Product,Support Agent,Gemini,Data Analysis,17,Documentation,9,46,188,216,74,3.24,0.7,High,6,4,0.18,Medium,Manual,1,21,Internal,Yes,No,Data,Canada,Contract,Medium,50,1,Moderate Users
2896,2025-12-17,Finance,Support Agent,ChatGPT,Research,10,Documentation,4,102,11,176,79,3.38,0.84,High,6,2,0.08,Medium,Fully Automated,37,13,Internal,No,No,Finance Ops,India,Intern,Medium,23,0,Low AI Users
4787,2024-12-13,IT,Support Agent,ChatGPT,Research,26,Testing,4,117,0,231,63,0.82,0.57,Low,6,3,0.2,Medium,Semi-Automated,15,10,Internal,No,No,Marketing Ops,India,Contract,Medium,96,1,Moderate Users
4324,2025-09-09,Product,Support Agent,ChatGPT,Email Drafting,1,Testing,6,106,22,140,52,4.71,0.97,High,9,4,0.19,Medium,Manual,24,3,Internal,Yes,No,Data,Germany,Intern,Low,96,0,Low AI Users
2165,2025-05-11,Marketing,Manager,Perplexity,Research,4,Documentation,2,18,167,141,92,1.65,0.98,High,5,2,0.15,Medium,Fully Automated,12,20,Internal,No,No,Finance Ops,India,Contract,Low,25,2,High AI Users
1813,2025-11-26,Operations,Manager,Claude,Email Drafting,2,Data Analysis,5,100,135,283,90,1.52,0.96,Medium,7,0,0.1,Low,Manual,6,29,Public,No,Yes,Data,Canada,Full-time,High,60,0,Low AI Users
1654,2025-05-25,Sales,Product Manager,Claude,Content Writing,12,Documentation,2,27,204,229,81,3.15,0.71,High,6,0,0.29,Low,Manual,21,20,Internal,Yes,Yes,Sales Ops,Germany,Intern,Medium,63,2,High AI Users
4522,2025-06-02,Sales,HR Specialist,Copilot,Customer Support,16,Documentation,2,103,192,149,33,1.88,0.61,High,5,2,0.17,Medium,Fully Automated,34,26,Confidential,No,No,Backend,Germany,Full-time,Medium,93,1,Moderate Users
1782,2025-03-27,Sales,Sales Executive,Copilot,Documentation,23,Research,2,33,229,180,92,4.98,0.8,Medium,6,4,0.14,Low,Manual,1,4,Confidential,Yes,No,Marketing Ops,UK,Intern,High,93,2,High AI Users
3354,2025-06-26,Product,Analyst,ChatGPT,Content Writing,27,Data Analysis,7,38,126,195,57,1.27,0.66,Medium,5,1,0.16,High,Fully Automated,11,30,Public,No,No,IT Admin,USA,Full-time,Low,49,1,Moderate Users
4571,2024-08-03,Product,Finance Analyst,Gemini,Research,35,Research,4,87,83,246,94,1.87,0.9,Medium,9,1,0.24,High,Manual,30,16,Public,No,Yes,Data,Australia,Full-time,Low,46,0,Low AI Users
4693,2025-04-14,HR,Finance Analyst,Claude,Content Writing,9,Research,5,53,89,212,87,2.32,0.52,High,7,1,0.05,Low,Semi-Automated,21,6,Confidential,No,No,Finance Ops,Canada,Full-time,Medium,59,1,Moderate Users
1007,2024-10-30,Product,Recruiter,Copilot,Documentation,2,Report Generation,8,51,131,244,40,1.91,0.71,Medium,9,1,0.15,Low,Manual,5,32,Internal,Yes,Yes,IT Admin,Canada,Full-time,High,63,1,Moderate Users
4140,2024-10-24,Product,HR Specialist,Claude,Email Drafting,20,Documentation,9,55,162,135,85,1.05,0.59,Medium,5,1,0.12,High,Fully Automated,4,6,Public,Yes,No,HR Ops,Germany,Contract,Medium,74,1,Moderate Users
4773,2024-12-11,Customer Support,Product Manager,Perplexity,Documentation,22,Documentation,2,67,120,132,43,2.27,0.59,High,5,0,0.07,Medium,Semi-Automated,11,12,Confidential,Yes,No,Finance Ops,USA,Intern,High,33,1,Moderate Users
2714,2024-10-12,Marketing,Product Manager,Claude,Brainstorming,13,Documentation,1,57,40,248,51,3.73,0.95,Low,5,3,0.01,High,Manual,18,24,Public,No,No,HR Ops,Canada,Contract,Low,88,2,High AI Users
1574,2024-05-05,Finance,Product Manager,Claude,Email Drafting,31,Research,8,25,45,269,38,3.89,0.87,Low,8,3,0.03,Medium,Semi-Automated,0,30,Public,Yes,No,Marketing Ops,USA,Intern,Low,40,2,High AI Users
4139,2024-02-20,Finance,Product Manager,Gemini,Data Analysis,32,Report Generation,2,115,134,196,66,3.95,0.81,Medium,8,0,0.24,High,Semi-Automated,30,19,Confidential,No,Yes,Frontend,Germany,Intern,High,20,0,Low AI Users
4789,2025-02-22,Sales,Data Scientist,Perplexity,Documentation,27,Research,9,110,112,154,41,1.97,0.96,Low,7,1,0.29,High,Manual,12,28,Confidential,Yes,Yes,Finance Ops,Canada,Intern,High,44,0,Low AI Users
1911,2025-12-02,Engineering,Manager,Copilot,Reporting,30,Email Writing,1,21,182,286,82,2.15,0.63,Medium,7,0,0.14,Low,Semi-Automated,38,13,Public,Yes,Yes,Frontend,India,Full-time,Medium,21,1,Moderate Users
4479,2024-02-20,Sales,Manager,Gemini,Coding,28,Data Analysis,1,114,183,181,87,2.38,0.76,High,8,2,0.15,Low,Manual,32,31,Internal,No,No,Finance Ops,Germany,Intern,High,30,0,Low AI Users
1517,2025-04-15,Engineering,Finance Analyst,Perplexity,Content Writing,33,Email Writing,9,61,215,215,55,1.67,0.88,High,8,4,0.22,Low,Semi-Automated,34,14,Internal,No,No,HR Ops,India,Intern,Medium,27,2,High AI Users
4190,2025-01-10,Customer Support,Product Manager,Perplexity,Brainstorming,22,Testing,2,76,104,156,22,4.06,0.95,High,8,4,0.07,High,Semi-Automated,13,25,Public,Yes,No,IT Admin,USA,Contract,High,87,0,Low AI Users
4896,2024-12-30,Engineering,Developer,Gemini,Content Writing,31,Documentation,4,38,84,89,39,1.93,0.84,Low,7,2,0.29,High,Fully Automated,3,14,Confidential,No,Yes,Backend,Australia,Full-time,Low,59,2,High AI Users
4102,2024-08-19,Sales,Analyst,Gemini,Email Drafting,10,Report Generation,7,42,51,154,42,4.82,0.82,High,7,4,0.2,Low,Semi-Automated,1,29,Public,No,No,HR Ops,USA,Contract,Low,59,2,High AI Users
2541,2025-11-20,Customer Support,Support Agent,ChatGPT,Documentation,5,Data Analysis,9,83,32,69,76,0.82,0.6,High,7,0,0.1,Low,Semi-Automated,28,8,Public,No,Yes,Data,UK,Intern,Medium,44,1,Moderate Users
1482,2025-10-31,Finance,Manager,Claude,Research,14,Research,5,99,51,222,70,3.11,0.8,High,9,3,0.09,High,Manual,25,28,Confidential,Yes,Yes,Data,Canada,Intern,Medium,51,0,Low AI Users
3254,2025-10-20,HR,Support Agent,Gemini,Customer Support,27,Documentation,2,113,213,285,54,1.19,0.52,High,8,1,0.13,Medium,Fully Automated,34,3,Internal,No,Yes,Frontend,USA,Intern,Medium,88,1,Moderate Users
3716,2025-04-24,IT,Data Scientist,ChatGPT,Email Drafting,37,Email Writing,3,73,83,152,79,3.96,0.85,Medium,6,2,0.03,Low,Fully Automated,19,4,Public,Yes,No,Finance Ops,India,Full-time,Low,79,0,Low AI Users
1578,2024-11-01,Marketing,Product Manager,ChatGPT,Content Writing,9,Coding,5,86,162,226,98,2.08,0.63,High,8,4,0.26,Low,Fully Automated,33,10,Public,No,No,Finance Ops,UK,Contract,High,24,1,Moderate Users
1386,2025-03-13,Marketing,Data Scientist,Claude,Content Writing,24,Debugging,6,97,88,89,68,3.14,0.9,Low,9,3,0.16,Medium,Semi-Automated,24,16,Public,No,Yes,IT Admin,UK,Contract,Low,22,0,Low AI Users
1411,2024-09-07,Product,Manager,Copilot,Email Drafting,3,Email Writing,4,36,141,189,91,3.21,0.6,Medium,5,4,0.29,High,Semi-Automated,37,22,Confidential,No,No,Data,Australia,Full-time,High,80,1,Moderate Users
2865,2024-12-07,Finance,Data Scientist,Copilot,Coding,8,Email Writing,2,102,201,252,22,1.25,0.53,High,7,0,0.14,Low,Semi-Automated,11,8,Public,Yes,No,Sales Ops,Germany,Intern,Medium,71,1,Moderate Users
2393,2024-05-11,Customer Support,Data Scientist,Claude,Coding,21,Report Generation,8,66,1,56,61,3.79,0.83,Medium,9,0,0.13,Medium,Fully Automated,6,3,Confidential,Yes,Yes,Marketing Ops,India,Contract,Low,75,0,Low AI Users
2376,2025-06-07,IT,Sales Executive,ChatGPT,Customer Support,21,Email Writing,4,112,150,111,41,4.26,0.91,Low,5,3,0.15,High,Manual,1,16,Internal,Yes,Yes,IT Admin,UK,Full-time,High,66,0,Low AI Users
2967,2025-10-16,Marketing,Manager,Copilot,Research,11,Report Generation,8,116,60,50,85,0.74,0.54,Low,8,3,0.29,Medium,Semi-Automated,16,19,Confidential,No,Yes,Marketing Ops,India,Intern,Low,48,1,Moderate Users
2359,2025-05-20,Customer Support,HR Specialist,Copilot,Research,15,Debugging,7,26,175,80,86,4.68,0.93,Low,5,1,0.1,Medium,Manual,5,1,Internal,No,No,Support,USA,Contract,Medium,38,2,High AI Users
3938,2025-02-02,Customer Support,Developer,Perplexity,Email Drafting,20,Coding,5,74,199,78,32,1.71,0.85,Low,9,3,0.28,High,Semi-Automated,28,12,Internal,Yes,Yes,Data,USA,Full-time,Medium,83,0,Low AI Users
1905,2024-04-27,Sales,Product Manager,Perplexity,Documentation,4,Debugging,6,53,142,265,94,1.34,0.92,High,6,0,0.16,Low,Semi-Automated,21,19,Public,No,Yes,IT Admin,USA,Full-time,Low,47,2,High AI Users
2312,2024-03-01,Customer Support,Support Agent,Copilot,Coding,36,Documentation,4,65,13,48,97,2.07,0.95,Medium,8,4,0.15,Low,Semi-Automated,33,9,Internal,Yes,Yes,Finance Ops,USA,Full-time,Medium,67,0,Low AI Users
1962,2024-06-29,Sales,Product Manager,Gemini,Coding,24,Coding,3,52,145,40,20,4.99,0.82,High,8,0,0.28,High,Manual,33,21,Public,No,No,Data,Germany,Full-time,High,82,2,High AI Users
1964,2024-11-08,IT,HR Specialist,Claude,Customer Support,32,Research,1,48,16,56,46,3.81,0.75,Medium,9,2,0.06,Medium,Semi-Automated,3,32,Internal,No,Yes,Sales Ops,UK,Intern,High,27,2,High AI Users
3187,2024-09-21,Sales,Product Manager,ChatGPT,Email Drafting,8,Documentation,4,51,197,207,84,2.29,0.77,High,6,2,0.02,Medium,Manual,36,30,Internal,Yes,Yes,IT Admin,India,Intern,Medium,82,2,High AI Users
2976,2024-01-29,Engineering,Developer,Copilot,Coding,26,Research,9,95,93,70,39,3.01,0.85,Low,8,0,0.14,Low,Semi-Automated,9,24,Public,Yes,Yes,IT Admin,Germany,Full-time,High,29,0,Low AI Users
3347,2024-09-19,Operations,Data Scientist,Copilot,Data Analysis,25,Debugging,9,23,2,66,87,1.4,0.51,Medium,9,3,0.16,Low,Fully Automated,23,24,Confidential,Yes,Yes,Finance Ops,Canada,Intern,High,20,1,Moderate Users
2036,2025-12-12,Finance,Finance Analyst,Claude,Customer Support,22,Report Generation,4,14,210,174,71,4.84,0.87,Low,7,0,0.07,Medium,Fully Automated,2,22,Internal,Yes,Yes,HR Ops,India,Contract,Medium,43,2,High AI Users
1663,2025-09-08,Sales,HR Specialist,ChatGPT,Reporting,23,Research,3,85,134,136,80,2.22,0.72,High,8,1,0.21,Low,Semi-Automated,27,30,Internal,No,Yes,Sales Ops,Australia,Contract,High,96,0,Low AI Users
4499,2025-08-13,HR,Sales Executive,ChatGPT,Coding,19,Research,8,45,122,131,22,3.37,0.9,High,7,0,0.27,Medium,Semi-Automated,20,34,Public,No,Yes,HR Ops,UK,Contract,High,50,2,High AI Users
1824,2025-10-17,Sales,Product Manager,ChatGPT,Data Analysis,26,Data Analysis,8,39,129,219,60,3.57,0.59,Medium,6,3,0.07,Low,Fully Automated,4,12,Internal,Yes,No,Frontend,USA,Full-time,High,26,1,Moderate Users
2887,2025-12-11,Engineering,Finance Analyst,Copilot,Reporting,21,Documentation,6,90,192,288,97,3.84,0.8,Low,9,1,0.01,High,Semi-Automated,3,10,Confidential,No,No,Backend,UK,Full-time,Medium,28,0,Low AI Users
3447,2025-09-09,Finance,Recruiter,ChatGPT,Brainstorming,27,Report Generation,1,119,154,230,37,0.52,0.85,Low,8,0,0.12,High,Manual,31,8,Internal,No,Yes,Support,Australia,Full-time,Medium,29,0,Low AI Users
1991,2024-12-04,Marketing,Analyst,Copilot,Coding,20,Documentation,2,11,97,103,40,0.95,0.86,High,5,4,0.09,High,Manual,8,1,Confidential,No,Yes,IT Admin,Australia,Contract,Low,33,2,High AI Users
2132,2025-02-25,Customer Support,Support Agent,ChatGPT,Coding,16,Debugging,6,50,51,287,80,2.08,0.93,Low,6,1,0.03,Low,Fully Automated,15,30,Internal,Yes,No,Marketing Ops,Germany,Full-time,Low,81,2,High AI Users
4556,2024-03-29,IT,Recruiter,ChatGPT,Coding,34,Data Analysis,8,94,113,186,68,2.23,0.82,High,8,3,0.04,Low,Semi-Automated,27,2,Confidential,Yes,Yes,Frontend,Australia,Contract,Low,36,0,Low AI Users
4959,2024-11-27,Operations,Manager,Claude,Customer Support,2,Coding,3,100,147,121,20,4.81,0.8,Medium,6,1,0.17,Medium,Semi-Automated,31,16,Confidential,Yes,Yes,Sales Ops,Germany,Contract,High,35,0,Low AI Users
4427,2025-03-06,Operations,Recruiter,Copilot,Customer Support,34,Research,2,96,216,207,76,0.85,0.52,High,5,3,0.12,Medium,Semi-Automated,2,6,Confidential,No,No,Finance Ops,Australia,Contract,High,12,1,Moderate Users
3196,2024-05-31,HR,Support Agent,Perplexity,Reporting,26,Debugging,5,32,3,36,43,4.57,0.75,High,7,3,0.03,High,Semi-Automated,35,31,Public,Yes,No,Backend,Canada,Intern,High,74,2,High AI Users
4950,2025-12-08,Product,Support Agent,Perplexity,Data Analysis,5,Data Analysis,9,87,142,246,44,2.73,0.94,High,6,4,0.03,High,Semi-Automated,33,19,Confidential,Yes,Yes,Marketing Ops,Germany,Contract,High,13,0,Low AI Users
2739,2024-05-05,HR,HR Specialist,Perplexity,Research,38,Email Writing,3,11,160,234,54,3.0,0.75,High,7,0,0.09,Low,Fully Automated,27,32,Internal,Yes,Yes,Support,India,Intern,Low,19,2,High AI Users
3354,2024-02-12,Sales,Recruiter,ChatGPT,Brainstorming,35,Documentation,6,71,52,122,64,2.16,0.97,Low,8,4,0.05,Medium,Fully Automated,38,7,Public,Yes,Yes,Backend,India,Intern,Low,94,0,Low AI Users
4604,2025-02-24,HR,Analyst,Copilot,Brainstorming,4,Research,2,91,48,91,55,2.33,0.59,Low,6,3,0.05,High,Manual,9,7,Internal,Yes,No,Finance Ops,Canada,Full-time,Low,42,1,Moderate Users
2083,2025-11-15,Marketing,Product Manager,ChatGPT,Content Writing,32,Testing,3,40,148,133,91,1.62,0.62,High,9,3,0.14,Medium,Manual,17,27,Public,No,Yes,Marketing Ops,Australia,Contract,Medium,98,1,Moderate Users
1434,2025-05-04,Engineering,Manager,Perplexity,Documentation,3,Email Writing,9,101,176,279,95,2.67,0.8,High,5,2,0.14,High,Semi-Automated,15,18,Public,No,Yes,Marketing Ops,Germany,Contract,Low,13,0,Low AI Users
1020,2025-07-19,Engineering,Finance Analyst,Perplexity,Email Drafting,16,Documentation,6,51,57,159,82,1.39,0.97,Low,7,0,0.28,High,Semi-Automated,31,32,Confidential,No,Yes,Frontend,Germany,Full-time,Low,32,2,High AI Users
3922,2024-09-09,Engineering,Product Manager,Copilot,Email Drafting,30,Report Generation,8,55,183,189,60,4.04,0.52,Medium,5,1,0.07,Low,Semi-Automated,23,24,Confidential,Yes,No,Data,India,Full-time,Medium,36,1,Moderate Users
3429,2025-12-08,Finance,Support Agent,Claude,Research,1,Research,9,105,61,237,89,4.64,0.68,Medium,6,2,0.24,Low,Semi-Automated,6,10,Internal,Yes,No,IT Admin,Germany,Full-time,Low,70,0,Low AI Users
3292,2025-04-28,Engineering,Finance Analyst,Perplexity,Reporting,24,Documentation,4,35,192,224,95,2.23,0.55,Medium,7,1,0.24,High,Semi-Automated,9,8,Internal,No,No,Backend,UK,Intern,High,27,1,Moderate Users
2925,2024-10-19,Finance,HR Specialist,Claude,Data Analysis,38,Debugging,5,76,199,179,50,2.85,0.55,High,5,0,0.03,Low,Fully Automated,14,9,Public,No,No,Support,Australia,Contract,Medium,92,1,Moderate Users
4144,2024-08-04,Sales,Data Scientist,Claude,Documentation,19,Documentation,6,21,15,73,27,4.38,0.83,High,9,1,0.03,High,Semi-Automated,10,7,Confidential,No,No,Marketing Ops,Canada,Full-time,Medium,63,2,High AI Users
2472,2024-06-17,Marketing,Sales Executive,Claude,Reporting,32,Coding,4,118,171,143,30,0.69,0.62,High,7,1,0.05,Low,Semi-Automated,32,21,Confidential,No,Yes,Backend,UK,Intern,High,65,1,Moderate Users
2099,2025-10-01,HR,Analyst,Perplexity,Brainstorming,33,Debugging,3,118,97,247,99,1.73,0.53,High,8,1,0.11,High,Manual,17,14,Internal,No,No,Frontend,Australia,Contract,High,61,1,Moderate Users
3745,2025-01-19,Product,HR Specialist,ChatGPT,Email Drafting,19,Data Analysis,7,117,161,60,72,0.51,0.67,Medium,8,0,0.14,High,Semi-Automated,16,5,Internal,No,Yes,Marketing Ops,Canada,Intern,Low,60,0,Low AI Users
3637,2024-01-16,HR,Data Scientist,Claude,Documentation,26,Research,8,48,160,30,38,4.58,0.84,Low,9,2,0.13,High,Semi-Automated,2,9,Public,Yes,No,Marketing Ops,USA,Intern,Medium,21,2,High AI Users
1389,2024-02-06,HR,Recruiter,Gemini,Reporting,7,Email Writing,6,75,81,43,68,2.87,0.63,Medium,6,0,0.12,Medium,Manual,25,9,Confidential,No,Yes,Data,Australia,Full-time,Low,97,1,Moderate Users
4648,2025-02-24,Marketing,Support Agent,Perplexity,Documentation,17,Data Analysis,5,93,232,289,75,4.54,0.83,High,9,4,0.0,Medium,Fully Automated,15,31,Public,No,Yes,HR Ops,USA,Contract,High,68,0,Low AI Users
4413,2024-10-22,Finance,Sales Executive,ChatGPT,Coding,33,Coding,8,89,209,116,61,2.07,0.98,High,9,1,0.06,Low,Fully Automated,23,20,Internal,No,No,Finance Ops,UK,Intern,Low,32,0,Low AI Users
4361,2025-03-10,Marketing,Finance Analyst,Copilot,Email Drafting,3,Data Analysis,7,7,208,290,31,3.22,0.78,Low,5,2,0.05,Medium,Fully Automated,28,9,Public,Yes,No,Marketing Ops,Canada,Full-time,High,40,2,High AI Users
3615,2024-11-15,Customer Support,HR Specialist,Claude,Reporting,3,Documentation,1,25,113,181,77,2.02,0.8,Medium,7,3,0.22,Medium,Fully Automated,0,15,Confidential,No,Yes,IT Admin,UK,Contract,Low,21,2,High AI Users
2354,2025-09-17,Product,Product Manager,ChatGPT,Email Drafting,12,Debugging,5,72,45,298,27,3.32,0.85,Medium,9,3,0.19,Low,Manual,5,20,Internal,No,Yes,Frontend,India,Contract,Low,71,0,Low AI Users
3306,2025-06-17,Operations,Finance Analyst,Perplexity,Coding,14,Data Analysis,2,85,186,93,38,2.7,0.56,Low,5,1,0.08,Medium,Fully Automated,8,4,Internal,No,Yes,Finance Ops,Germany,Contract,Low,47,1,Moderate Users
1425,2024-10-25,IT,Manager,Gemini,Customer Support,28,Email Writing,7,76,54,110,64,4.35,0.52,Low,6,3,0.09,High,Fully Automated,8,30,Internal,No,Yes,Frontend,Canada,Contract,Medium,92,1,Moderate Users
2725,2025-07-27,Finance,Product Manager,Copilot,Email Drafting,5,Documentation,4,69,51,77,71,4.05,0.72,High,7,2,0.14,Low,Semi-Automated,8,17,Internal,No,No,Marketing Ops,India,Full-time,Medium,22,1,Moderate Users
2029,2025-11-24,Operations,Analyst,Gemini,Content Writing,37,Data Analysis,2,48,182,165,42,3.3,0.93,High,8,0,0.22,Low,Manual,7,11,Public,Yes,No,Frontend,Canada,Full-time,High,62,2,High AI Users
1005,2024-01-16,Sales,Manager,ChatGPT,Data Analysis,6,Data Analysis,1,94,52,182,48,4.7,0.6,Medium,9,3,0.23,Medium,Fully Automated,14,28,Internal,Yes,Yes,Frontend,Canada,Intern,Low,55,1,Moderate Users
1190,2025-01-29,IT,Analyst,Perplexity,Content Writing,11,Email Writing,6,85,58,70,36,3.64,0.72,High,8,1,0.23,High,Semi-Automated,10,35,Public,No,Yes,IT Admin,UK,Full-time,High,57,0,Low AI Users
1147,2024-10-03,Marketing,Support Agent,Perplexity,Customer Support,5,Research,9,13,125,98,76,3.53,0.73,Low,6,2,0.29,Low,Manual,26,1,Internal,No,Yes,Backend,USA,Full-time,Low,98,2,High AI Users
1404,2025-10-10,Engineering,Support Agent,Gemini,Documentation,24,Data Analysis,3,14,163,124,78,3.16,0.5,Low,5,2,0.16,High,Manual,20,22,Confidential,No,No,Frontend,UK,Intern,High,34,1,Moderate Users
1257,2024-10-09,Operations,Manager,ChatGPT,Email Drafting,35,Report Generation,7,44,135,56,20,3.61,0.99,Low,9,4,0.16,Medium,Semi-Automated,0,4,Confidential,Yes,No,IT Admin,Australia,Intern,Low,34,2,High AI Users
3777,2025-09-30,Operations,Finance Analyst,Perplexity,Content Writing,15,Data Analysis,5,102,46,279,67,4.01,0.65,Low,9,1,0.15,High,Manual,20,11,Confidential,No,No,HR Ops,Canada,Intern,Medium,71,1,Moderate Users
